movie_financial_summary_display_name,movie_financial_summary_domestic_box_office,movie_financial_summary_production_budget,movie_acting_role_display_name,movie_acting_role_billing,movie_acting_role_character_name,movie_technical_role_display_name,movie_genre_display_name,movie_source_display_name,movie_creative_type_display_name,movie_production_method_display_name,movie_sequel,movie_theatrical_release_release_date
The Warrior's Way,5666340,42000000,Kate Bosworth,2,Lynne,Sngmoo Lee,Western,Original Screenplay,Historical Fiction,Live Action,0,2010-12-03
The Warrior's Way,5666340,42000000,Danny Huston,3,Colonel,Sngmoo Lee,Western,Original Screenplay,Historical Fiction,Live Action,0,2010-12-03
The Watch,34353000,55000000,Jonah Hill,3,Franklin,Shawn Levy,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-07-27
The Watch,34353000,55000000,Ben Stiller,1,Evan,Shawn Levy,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-07-27
The Watch,34353000,55000000,Vince Vaughn,2,Bob,Shawn Levy,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-07-27
The Waterboy,161491646,23000000,Adam Sandler,1,Bobby Boucher,Frank Coraci,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,1998-11-06
The Waterboy,161491646,23000000,Kathy Bates,2,Moma Boucher,Frank Coraci,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,1998-11-06
The Waterboy,161491646,23000000,Henry Winkler,3,Coach Klein,Frank Coraci,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,1998-11-06
The Weather Man,12482775,20000000,Nicolas Cage,1,David Spritz,Gore Verbinski,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2005-10-28
The Weather Man,12482775,20000000,Hope Davis,3,Noreen ,Gore Verbinski,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2005-10-28
The Weather Man,12482775,20000000,Michael Caine,2,Robert Spritzel,Gore Verbinski,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2005-10-28
The Wedding Crashers,209218368,40000000,Owen Wilson,1,John Beckwith,David Dobkin,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2005-07-15
The Wedding Crashers,209218368,40000000,Vince Vaughn,2,Jeremy Klein,David Dobkin,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2005-07-15
The Wedding Crashers,209218368,40000000,Christopher Walken,3,Treas.Sec. Wm.Cleary,David Dobkin,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2005-07-15
The Wizard of Oz,33711566,2777000,Judy Garland,1,Dorothy Gale,King Vidor,Musical,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2009-09-23
The Wizard of Oz,33711566,2777000,Bart Lahr,2,Zeke/Cowardly Lion,King Vidor,Musical,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2009-09-23
The Wizard of Oz,33711566,2777000,Jack Haley,3,Hickory/Tin Man,King Vidor,Musical,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2009-09-23
The Wolfman,62189884,150000000,Benicio Del Toro,1,Lawrence Talbot,Joe Johnston,Horror,Remake,Fantasy,Live Action,0,2010-02-12
The Wolfman,62189884,150000000,Anthony Hopkins,2,Sir John Talbot,Joe Johnston,Horror,Remake,Fantasy,Live Action,0,2010-02-12
The Wolfman,62189884,150000000,Emily Blunt,3,Gwen Conliffe,Joe Johnston,Horror,Remake,Fantasy,Live Action,0,2010-02-12
The Wolverine,132550960,115000000,Hugh Jackman,1,Logan/Wolverine,James Mangold,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2013-07-26
The Wolverine,132550960,115000000,Hiroyuki Sanada,2,Shingen,James Mangold,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2013-07-26
The Wolverine,132550960,115000000,Famke Janssen,3,Jean Grey,James Mangold,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2013-07-26
The Woman in Black,54333290,15000000,Daniel Radcliffe ,1,Arthur Kipps,James Watkins,Thriller/Suspense,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2012-02-03
The Woman in Black,54333290,15000000,Ciaran Hinds,2,Samuel Daily,James Watkins,Thriller/Suspense,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2012-02-03
The Woman in Black,54333290,15000000,Janet McTeer,3,Mrs. Daily,James Watkins,Thriller/Suspense,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2012-02-03
The Words,11494838,6000000,Bradley Cooper,1,Rory Jansen,Brian Klugman,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2012-09-07
The Words,11494838,6000000,Jeremy Irons,2,The Old Man,Brian Klugman,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2012-09-07
The Words,11494838,6000000,Dennis Quaid,3,Clay Hammond,Brian Klugman,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2012-09-07
The World's End,26003149,20000000,Simon Pegg,2,Gary King,Edgar Wright,Comedy,Original Screenplay,Science Fiction,Live Action,0,2013-08-23
The World's End,26003149,20000000,Nick Frost,1,Andy Knightley,Edgar Wright,Comedy,Original Screenplay,Science Fiction,Live Action,0,2013-08-23
The World's End,26003149,20000000,Paddy Considine,3,Steven Prince,Edgar Wright,Comedy,Original Screenplay,Science Fiction,Live Action,0,2013-08-23
The X Files: Fight the Future,83898313,66000000,David Duchovny,1,Special Agent Fox Mulder,Rob Bowman,Action,Based on TV,Science Fiction,Live Action,0,1998-06-19
The Young Victoria,11001272,35000000,Emily Blunt,1,Young Victoria,Julian Fellowes,Drama,Based on Real Life Events,Dramatization,Live Action,0,2009-12-18
There Be Dragons,1069334,36000000,Charlie Cox,1,Josemaria,Ignacio Gomez-Sanchez,Drama,Based on Real Life Events,Dramatization,Live Action,0,2011-05-06
There Be Dragons,1069334,36000000,Wes Bentley,2,Manolo,Ignacio Gomez-Sanchez,Drama,Based on Real Life Events,Dramatization,Live Action,0,2011-05-06
There Be Dragons,1069334,36000000,Dougray Scott,3,Robert,Ignacio Gomez-Sanchez,Drama,Based on Real Life Events,Dramatization,Live Action,0,2011-05-06
There's Something About Mary,176484651,22000000,Cameron Diaz,1,Mary Jenson,Bobby Farrelly,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,1998-07-15
There's Something About Mary,176484651,22000000,Matt Dillon,3,Pat Healy,Bobby Farrelly,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,1998-07-15
There's Something About Mary,176484651,22000000,Ben Stiller,2,Ted,Bobby Farrelly,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,1998-07-15
Think Like a Man,91547205,12000000,Meagan Good,3,Mya,Tim Story,Romantic Comedy,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,2012-04-20
Think Like a Man,91547205,12000000,Michael Ealy,1,Dominic,Tim Story,Romantic Comedy,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,2012-04-20
Think Like a Man,91547205,12000000,Jerry Ferrara,2,Jeremy,Tim Story,Romantic Comedy,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,2012-04-20
This is the End,101470202,32000000,James Franco,1,James Franco,Seth Rogen,Comedy,Based on Short Film,Science Fiction,Live Action,0,2013-06-12
This is the End,101470202,32000000,Jonah Hill,2,Jonah Hill,Seth Rogen,Comedy,Based on Short Film,Science Fiction,Live Action,0,2013-06-12
This is the End,101470202,32000000,Seth Rogen,3,Seth Rogen,Seth Rogen,Comedy,Based on Short Film,Science Fiction,Live Action,0,2013-06-12
Thor,181030624,150000000,Chris Hemsworth,1,Thor,Kenneth Branagh,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2011-05-06
Thor,181030624,150000000,Natalie Portman,2,Jane Foster,Kenneth Branagh,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2011-05-06
Thor,181030624,150000000,Tom Hiddleston,3,Loki,Kenneth Branagh,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2011-05-06
Thor: The Dark World,187236158,170000000,Chris Hemsworth,1,Thor,Louis D'Esposito,Adventure,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2013-11-08
Thor: The Dark World,187236158,170000000,Tom Hiddleston,3,Loki,Louis D'Esposito,Adventure,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2013-11-08
Thor: The Dark World,187236158,170000000,Natalie Portman,2,Jane Foster,Louis D'Esposito,Adventure,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2013-11-08
Thunderbirds,6768055,55000000,Bill Paxton,1,Jeff Tracy,Jonathan Frakes,Adventure,Based on TV,Science Fiction,Live Action,0,2004-07-30
Thunderbirds,6768055,55000000,Anthony Edwards,2,Brains,Jonathan Frakes,Adventure,Based on TV,Science Fiction,Live Action,0,2004-07-30
Thunderbirds,6768055,55000000,Sophia Myles,3,Lady Penelope,Jonathan Frakes,Adventure,Based on TV,Science Fiction,Live Action,0,2004-07-30
Tinker Tailor Soldier Spy,24149393,21000000,Gary Oldman,1,George Smiley,Tomas Alfedson,Thriller/Suspense,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2011-12-09
Tinker Tailor Soldier Spy,24149393,21000000,Kathy Burke,2,Connie Sachs,Tomas Alfedson,Thriller/Suspense,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2011-12-09
Tinker Tailor Soldier Spy,24149393,21000000,Benedict Cumberbatch,3,Peter Guillam,Tomas Alfedson,Thriller/Suspense,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2011-12-09
Tiny Furniture,391674,50000,Lena Dunham,1,Aura,Kyle Martin,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-11-12
Tiny Furniture,391674,50000,Laurie Simmons,2,Siri,Kyle Martin,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-11-12
Tiny Furniture,391674,50000,Grace Dunham,3,Nadine,Kyle Martin,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-11-12
TMNT,54149098,35000000,Mitchell Whitfield,3,Donatello,Klaus Badelt,Action,Based on Comic/Graphic Novel,Science Fiction,Digital Animation,0,2007-03-23
TMNT,54149098,35000000,James Arnold Taylor,1,Leonardo,Klaus Badelt,Action,Based on Comic/Graphic Novel,Science Fiction,Digital Animation,0,2007-03-23
TMNT,54149098,35000000,Nolan North,2,Raphael,Klaus Badelt,Action,Based on Comic/Graphic Novel,Science Fiction,Digital Animation,0,2007-03-23
Top Gun,179800601,15000000,Tom Cruise,1,Maverick,Don Simpson,Action,Original Screenplay,Contemporary Fiction,Live Action,0,1986-05-16
Top Gun,179800601,15000000,Val Kilmer,3,Iceman,Don Simpson,Action,Original Screenplay,Contemporary Fiction,Live Action,0,1986-05-16
Top Gun,179800601,15000000,Kelly McGillis,2,Charlie,Don Simpson,Action,Original Screenplay,Contemporary Fiction,Live Action,0,1986-05-16
Tower Heist,78046570,85000000,Ben Stiller,1,Josh Novaks,Brett Ratner,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-11-04
Tower Heist,78046570,85000000,Eddie Murphy,2,Slide,Brett Ratner,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-11-04
Tower Heist,78046570,85000000,Casey Affleck,3,Charlie,Brett Ratner,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-11-04
Toy Story,191780865,30000000,Tim Allen,2,Buzz Lightyear,John Lasseter,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,1995-11-22
Toy Story,191780865,30000000,Tom Hanks,1,Woody,John Lasseter,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,1995-11-22
Toy Story,191780865,30000000,Don Rickles,3,Mr. Potato Head,John Lasseter,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,1995-11-22
Toy Story 2,245852179,90000000,Tom Hanks,1,Woody,John Lasseter,Adventure,Original Screenplay,Kids Fiction,Digital Animation,1,1999-11-19
Toy Story 2,245852179,90000000,Tim Allen,2,Buzz Lightyear,John Lasseter,Adventure,Original Screenplay,Kids Fiction,Digital Animation,1,1999-11-19
Toy Story 2,245852179,90000000,Joan Cusack,3,Jessie ,John Lasseter,Adventure,Original Screenplay,Kids Fiction,Digital Animation,1,1999-11-19
Toy Story 3,415004880,200000000,Tim Allen,2,Buzz Lightyear,Michael Venturini,Adventure,Original Screenplay,Kids Fiction,Digital Animation,1,2010-06-18
Toy Story 3,415004880,200000000,Tom Hanks,1,Woody,Michael Venturini,Adventure,Original Screenplay,Kids Fiction,Digital Animation,1,2010-06-18
Toy Story 3,415004880,200000000,Joan Cusack,3,Jessie the Cowgirl,Michael Venturini,Adventure,Original Screenplay,Kids Fiction,Digital Animation,1,2010-06-18
Transformers,319246193,151000000,Josh Duhamel,3,Capt. Lennox,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,0,2007-07-02
Transformers,319246193,151000000,Tyrese Gibson,2,Sergeant Epps,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,0,2007-07-02
Transformers,319246193,151000000,Shia LaBeouf,1,Sam Witwicky,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,0,2007-07-02
Transformers: Dark of the Moon,352390543,195000000,Shia LaBeouf,1,Sam Witwicky,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,1,2011-06-29
Transformers: Dark of the Moon,352390543,195000000,Josh Duhamel,3,Lt. Colonel William Lennox,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,1,2011-06-29
Transformers: Dark of the Moon,352390543,195000000,John Turturro,2,Agent Seymour Simmons,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,1,2011-06-29
Transformers: Revenge of the Fallen,402111870,210000000,Shia LaBeouf,1,Sam Witwicky,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,1,2009-06-24
Transformers: Revenge of the Fallen,402111870,210000000,Megan Fox,2,Mikaela Banes,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,1,2009-06-24
Transformers: Revenge of the Fallen,402111870,210000000,Josh Duhamel,3,Captain William Lennox,Michael Bay,Action,Based on TV,Science Fiction,Animation/Live Action,1,2009-06-24
Tron: Legacy,172062763,200000000,Olivia Wilde,3,Quorra,Joseph Kosinski,Adventure,Original Screenplay,Science Fiction,Live Action,1,2010-12-17
Tron: Legacy,172062763,200000000,Garrett Hedlund,2,Sam Flynn,Joseph Kosinski,Adventure,Original Screenplay,Science Fiction,Live Action,1,2010-12-17
Tron: Legacy,172062763,200000000,Jeff Bridges,1,Kevin Flynn/Clu,Joseph Kosinski,Adventure,Original Screenplay,Science Fiction,Live Action,1,2010-12-17
Tropic Thunder,110461307,90000000,Ben Stiller,1,Speedman,Ben Stiller,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2008-08-13
Tropic Thunder,110461307,90000000,Robert Downey Jr.,3,Kirk Lazarus,Ben Stiller,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2008-08-13
Tropic Thunder,110461307,90000000,Jack Black,2,Jeff 'Fats' Portnoy,Ben Stiller,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2008-08-13
Troy,133298577,150000000,Brad Pitt,1,Achilles,Wolfgang Petersen,Action,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2004-05-14
Troy,133298577,150000000,Eric Bana,2,Hector,Wolfgang Petersen,Action,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2004-05-14
Troy,133298577,150000000,Orlando Bloom,3,Paris,Wolfgang Petersen,Action,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2004-05-14
True Grit,171243005,35000000,Jeff Bridges,1,Rooster Cogburn,Joel Coen,Western,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2010-12-22
True Grit,171243005,35000000,Josh Brolin,3,Tom Cheney,Joel Coen,Western,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2010-12-22
True Grit,171243005,35000000,Matt Damon,2,Texas Ranger La Boeuf,Joel Coen,Western,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2010-12-22
True Lies,146282411,100000000,Arnold Schwarzenegger,1,Harry Tasker,James Cameron,Action,Remake,Contemporary Fiction,Live Action,0,1994-07-15
True Lies,146282411,100000000,Jamie Lee Curtis,2,Helen Tasker,James Cameron,Action,Remake,Contemporary Fiction,Live Action,0,1994-07-15
True Lies,146282411,100000000,Tom Arnold,3,Gib,James Cameron,Action,Remake,Contemporary Fiction,Live Action,0,1994-07-15
True Romance,12281000,12500000,Dennis Hopper,3,Clifford Worley,Tony Scott,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,1993-09-10
True Romance,12281000,12500000,Christian Slater,1,Clarence Worley,Tony Scott,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,1993-09-10
True Romance,12281000,12500000,Patricia Arquette,2,Alabama Whitman,Tony Scott,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,1993-09-10
Trust,120016,4000000,Liana Liberato,3,Annie Cameron,David Schwimmer,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2011-04-01
Trust,120016,4000000,Clive Owen,1,Will Cameron,David Schwimmer,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2011-04-01
Trust,120016,4000000,Catherine Keener ,2,Lynn Cameron,David Schwimmer,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2011-04-01
Turbo,83009202,135000000,Ryan Reynolds,1,Turbo,David Soren,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,2013-07-17
Turbo,83009202,135000000,Michael Peña,3,Tito,David Soren,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,2013-07-17
Turbo,83009202,135000000,Paul Giamatti,2,Chet,David Soren,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,2013-07-17
Twelve Monkeys,57141459,29000000,Bruce Willis,1,James Cole,Terry Gilliam,Drama,Based on Short Film,Science Fiction,Live Action,0,1995-12-27
Twelve Monkeys,57141459,29000000,Madeleine Stowe,2,Kathryn Railly,Terry Gilliam,Drama,Based on Short Film,Science Fiction,Live Action,0,1995-12-27
Twelve Monkeys,57141459,29000000,Brad Pitt,3,Jeffrey Goines,Terry Gilliam,Drama,Based on Short Film,Science Fiction,Live Action,0,1995-12-27
Twilight,192769854,37000000,Robert Pattinson,2,Edward Cullen,Tricia Wood,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2008-11-21
Twilight,192769854,37000000,Billy Burke,3,Charlie Swan,Tricia Wood,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2008-11-21
Twilight,192769854,37000000,Kristen Stewart,1,Bella Swan,Tricia Wood,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2008-11-21
Twisted,25195050,50000000,Samuel L. Jackson,2,John Mills,Philip Kaufman,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2004-02-27
Twisted,25195050,50000000,Andy Garcia,3,Mike Delmarco,Philip Kaufman,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2004-02-27
Twisted,25195050,50000000,Ashley Judd,1,Jessica Shepard,Philip Kaufman,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2004-02-27
Twister,241888385,88000000,Bill Paxton,2,Bill Harding,Jan De Bont,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,1996-05-10
Twister,241888385,88000000,Helen Hunt,1,Jo Harding,Jan De Bont,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,1996-05-10
Twister,241888385,88000000,Cary Elwes,3,Dr. Jonas Miller,Jan De Bont,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,1996-05-10
Two Girls and a Guy,2057193,1000000,Robert Downey Jr.,1,Blake Allen,James Toback,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1998-04-24
Two Girls and a Guy,2057193,1000000,Heather Graham,2,Carla,James Toback,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1998-04-24
Two Girls and a Guy,2057193,1000000,Natasha Gregson Wagner,3,Lou,James Toback,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1998-04-24
Two Weeks Notice,93354918,60000000,Sandra Bullock,1,Lucy Kelson,Sandra Bullock,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2002-12-20
Two Weeks Notice,93354918,60000000,Hugh Grant,3,George Wade,Sandra Bullock,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2002-12-20
Two Weeks Notice,93354918,60000000,Alicia Witt,2,June Carter,Sandra Bullock,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2002-12-20
Tyler Perry's Good Deeds,35025791,14000000,Tyler Perry,1,Wesley Deeds,Alexander Gruszynski,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2012-02-24
Tyler Perry's Good Deeds,35025791,14000000,Thandie Newton,2,Lindsey Wakefield,Alexander Gruszynski,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2012-02-24
Tyler Perry's Good Deeds,35025791,14000000,Brian White,3,Walt Deeds,Alexander Gruszynski,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2012-02-24
U2 3D,12898847,15000000,Bono,1,Himself,Catherine Owens,Concert/Performance,Based on Real Life Events,Factual,Live Action,0,2008-02-15
U2 3D,12898847,15000000,The Edge,2,Himself,Catherine Owens,Concert/Performance,Based on Real Life Events,Factual,Live Action,0,2008-02-15
U2 3D,12898847,15000000,Adam Clayton,3,Himself,Catherine Owens,Concert/Performance,Based on Real Life Events,Factual,Live Action,0,2008-02-15
Unbreakable,94999143,73243106,Bruce Willis,1,David Dunne,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Super Hero,Live Action,0,2000-11-22
Unbreakable,94999143,73243106,Samuel L. Jackson,2,Elijah Price,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Super Hero,Live Action,0,2000-11-22
Unbreakable,94999143,73243106,Robin Wright Penn,3,Audrey Dunne,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Super Hero,Live Action,0,2000-11-22
Underworld: Awakening,62321039,70000000,Kate Beckinsale,1,Selene,Mans Marlind,Action,Original Screenplay,Fantasy,Live Action,1,2012-01-20
Underworld: Awakening,62321039,70000000,Stephen Rea,2,Dr. Jacob Lane,Mans Marlind,Action,Original Screenplay,Fantasy,Live Action,1,2012-01-20
Underworld: Awakening,62321039,70000000,Michael Ealy,3,Detective Sebastian,Mans Marlind,Action,Original Screenplay,Fantasy,Live Action,1,2012-01-20
Unstoppable,81562942,95000000,Rosario Dawson,3,Connie Hooper,Pete Yorn,Action,Based on Real Life Events,Dramatization,Live Action,0,2010-11-12
Unstoppable,81562942,95000000,Chris Pine,2,Will Colson,Pete Yorn,Action,Based on Real Life Events,Dramatization,Live Action,0,2010-11-12
Unstoppable,81562942,95000000,Denzel Washington,1,Frank Barnes,Pete Yorn,Action,Based on Real Life Events,Dramatization,Live Action,0,2010-11-12
Up in the Air,83823381,30000000,Anna Kendrick,3,Natalie Keener,Jason Reitman,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2009-12-04
Up in the Air,83823381,30000000,George Clooney,1,Ryan Bingham,Jason Reitman,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2009-12-04
Up in the Air,83823381,30000000,Vera Farmiga,2,Alex Goran,Jason Reitman,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2009-12-04
Valentine's Day,110485654,52000000,Jessica Alba,1,Morley Clarkson,Garry Marshall,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-02-12
Valentine's Day,110485654,52000000,Jessica Biel,3,Kara Monahan,Garry Marshall,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-02-12
Valentine's Day,110485654,52000000,Kathy Bates,2,Susan,Garry Marshall,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-02-12
Valkyrie,83077762,75000000,Tom Cruise,1,Col. Claus von Stauffenberg,Bryan Singer,Thriller/Suspense,Based on Real Life Events,Dramatization,Live Action,0,2008-12-25
Valkyrie,83077762,75000000,Kenneth Branagh,2,Major-Gen. Henning von Tresckow,Bryan Singer,Thriller/Suspense,Based on Real Life Events,Dramatization,Live Action,0,2008-12-25
Valkyrie,83077762,75000000,Bill Nighy,3,Gen. Friedrich Olbricht,Bryan Singer,Thriller/Suspense,Based on Real Life Events,Dramatization,Live Action,0,2008-12-25
Van Helsing,120150546,170000000,Hugh Jackman,1,Gabriel Van Helsing,Stephen Sommers,Action,Original Screenplay,Historical Fiction,Live Action,0,2004-05-07
Van Helsing,120150546,170000000,Kate Beckinsale,2,Anna Valerious,Stephen Sommers,Action,Original Screenplay,Historical Fiction,Live Action,0,2004-05-07
Van Helsing,120150546,170000000,Richard Roxburgh,3,Count Dracula,Stephen Sommers,Action,Original Screenplay,Historical Fiction,Live Action,0,2004-05-07
Vanilla Sky,100614858,70000000,Tom Cruise,1,David Ames,Cameron Crowe,Thriller/Suspense,Remake,Contemporary Fiction,Live Action,0,2001-12-14
Vanilla Sky,100614858,70000000,Penelope Cruz,2,Sofia Serrano,Cameron Crowe,Thriller/Suspense,Remake,Contemporary Fiction,Live Action,0,2001-12-14
Vanilla Sky,100614858,70000000,Kurt Russell,3,Dr. Curtis McCabe,Cameron Crowe,Thriller/Suspense,Remake,Contemporary Fiction,Live Action,0,2001-12-14
Walk Hard: The Dewey Cox Story,18317151,35000000,Jenna Fischer,2,Darlene Madison Cox,Jake Kasdan,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2007-12-21
Walk Hard: The Dewey Cox Story,18317151,35000000,John C. Reilly,1,Dewey Cox,Jake Kasdan,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2007-12-21
Walk Hard: The Dewey Cox Story,18317151,35000000,Tim Meadows,3,Sam,Jake Kasdan,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2007-12-21
Walk the Line,119519402,29000000,Reese Witherspoon,2,June Carter,James Mangold,Drama,Based on Real Life Events,Dramatization,Live Action,0,2005-11-18
Walk the Line,119519402,29000000,Joaquin Phoenix,1,Johnny Cash,James Mangold,Drama,Based on Real Life Events,Dramatization,Live Action,0,2005-11-18
Walk the Line,119519402,29000000,Ginnifer Goodwin,3,Vivianne Cash,James Mangold,Drama,Based on Real Life Events,Dramatization,Live Action,0,2005-11-18
Wall Street 2: Money Never Sleeps,52474616,70000000,Josh Brolin,3,Bretton James,Edward R. Pressman,Drama,Original Screenplay,Contemporary Fiction,Live Action,1,2010-09-24
Wall Street 2: Money Never Sleeps,52474616,70000000,Michael Douglas,1,Gordon Gecko,Edward R. Pressman,Drama,Original Screenplay,Contemporary Fiction,Live Action,1,2010-09-24
Wall Street 2: Money Never Sleeps,52474616,70000000,Shia LaBeouf,2,Jake Moore,Edward R. Pressman,Drama,Original Screenplay,Contemporary Fiction,Live Action,1,2010-09-24
WALL-E,223808164,180000000,Ben Burtt,1,WALL-E/M-O,Andrew Stanton,Adventure,Original Screenplay,Science Fiction,Digital Animation,0,2008-06-27
WALL-E,223808164,180000000,Elissa Knight,2,EVE,Andrew Stanton,Adventure,Original Screenplay,Science Fiction,Digital Animation,0,2008-06-27
WALL-E,223808164,180000000,Jeff Garlin,3,Captain,Andrew Stanton,Adventure,Original Screenplay,Science Fiction,Digital Animation,0,2008-06-27
Wallace & Gromit: The Curse of the Were-Rabbit,56068547,30000000,Helena Bonham Carter,3,Lady Campanula Tottington,Nick Park,Adventure,Original Screenplay,Kids Fiction,Stop-Motion Animation,0,2005-10-07
